author,content
AndrzejDuda,"PO obsadziła już wszelkie możliwe stanowiska i etaty, a teraz Tusk ogłosi w świetle TV stworzenie zasad zatrudniania i obsady stanowisk."
AndrzejDuda,"Tusk ""drży z oburzenia"" nad nepotyzmem, a syna zatrudnił w publicznej spółce kierowanej przez PO i ""nie wiedział"", że: http://t.co/4v849EJx"
AndrzejDuda,"A swoją drogą młody Kalemba pracuje w ARR ponad 10 lat? To liczcie, jest w ARR dzieckiem koalicji SLD-PSL. Hmm... co za zbieg okoliczności."
AndrzejDuda,"1/2 Młody Tusk nie zamierza rezygnować z pracy, więc ""media"" przystąpiły do histerycznej obrony status quo. http://t.co/Ex7zhPYh"
AndrzejDuda,"Ma być koniec z nepotyzmem? Dobrze, ale niech PDT skończy też z hipokryzją. http://t.co/D0keOoCm"
AndrzejDuda,"TVP: ""Mauretania - kraj pustynny, w większości..."" odjazdowy komentarz ""fachwców"". Dyscyplina - lepienie babek z piasku na czas?"
AndrzejDuda,Dobrobyt Polaków obiecany przez PO przejawia się padającymi jak muchy biurami podróży.
AndrzejDuda,"Poseł Bartosz Kownacki, który odszedł z SP wrócił dziś do Klubu Parlamentarnego Prawa i Sprawiedliwości. http://t.co/AElndeUJ"
AndrzejDuda,"SE: Rewolucyjny sposób na bezrobocie: ""Zamiast zasiłku w urzędach pracy powinni wręczać legitymacje PO"""
AndrzejDuda,Sejm: nie ma to jak zdyscyplinowany Klub Parlamentarny ;-))) http://t.co/kW2nIHgA
AndrzejDuda,"Sejm: RZĄD PO zabiera ulgi podatkowe (internetowa, na dziecko) i ogranicza autorskie dla twórców i naukowców, czyli znowu PODNOSI PODATKI :("
AndrzejDuda,"Sejm: poseł Mariusz Orion Jędrysek odszedł z Klubu Parlamentarnego ""Solidarna Polska""."
AndrzejDuda,"W dziedzinie wykorzystania środków UE Polska na szarym końcu Europy. To wymowne świadectwo ""sukcesu"" Tuska. http://t.co/y6fBchLr"
AndrzejDuda,"W mediach o aferze w rządzie a Tusk jak zwykle się schował. Niech inni dają twarz. ""Premier zawsze mówi prawdę"" Nawet jak kłamie."
AndrzejDuda,"Taśmy o pajęczynie PO w spółkach SP są chyba groźne, skoro GW i TVN24 mówią o tej pajęczynie chcąc prewencyjnie zneutralizować ich efekt."
AndrzejDuda,"Prezydent BK do niedzieli czytał a do czwartku będzie pisał dokument w sprawie dymisji Sawickiego. Czytanie, pisanie - kupa ciężkiej roboty."
AndrzejDuda,"PO Euro - czyli o kręceniu Euro-lodów, których nie powąchali nawet podwykonawcy: http://t.co/UpRDXazK"
AndrzejDuda,"""Irlanczycy nie śpiewają dlatego że nic się nie stało tylko żeby pokazać że to co się stało nie jest w stanie ich załamać."" @marcin_kedryna"
AndrzejDuda,Odkąd PO obcięła o 1/3 zasiłek pogrzebowy zalewają nas reklamy ubezpieczeń pogrzebowych. Gdyby obcięty zasiłek wystarczał to by ich nie było
AndrzejDuda,"Tajfun Vincent szaleje w Chinach. W Polsce też szaleje Vincent - wymiata portfele, pozbawia domów i samochodów."
AndrzejDuda,Koalicyjna relacja pomiędzy PSL i PO w harataniu stanowisk i publicznych pieniędzy jest jak relacja michy do koryta.
AndrzejDuda,"Pajęczyna PO rozpięta na pieniądzach z UE na Mazowszu ""by żyło się lepiej"": http://t.co/AeKher1M"
AndrzejDuda,"SE: ""Tusk zabiera tobie, żeby dać kolesiom"" http://t.co/ncBdD0PX"
AndrzejDuda,"Przykład Grada (i żony) wymownie pokazuje, że PO obok zdolności haratania w gałę, ma również zdolność haratania w kasę. Publiczną oczywiście"
AndrzejDuda,"Rostowski zapowiadał w maju, że zadłużenie w tym roku zmniejszy się o 25 mld zł. Tymczasem od początku roku zadłużenie wzrosło o 36 mld zł."
AndrzejDuda,Pełna relacja z wizyty Jarosława Kaczyńskiego w Małopolsce: http://t.co/teOByH54
AndrzejDuda,"PO napycha kieszenie swojego ""garnituru"" ""by żyło się lepiej"", a swoich wyborców zostawi w ruinie zgodnie z hasłem ""śmierć frajerom""."
AndrzejDuda,"Bruksela nie daje się nabrać na ""sztuczki"" Rostowskiego. Zadłużenie 900 mld. :( http://t.co/BOk4m5yk"
AndrzejDuda,"Jak Pani ocenia afere tasmowa? Marsz. Kopacz: ""To dobra koalicja, sprawdzila sie w trudnych czasach."" Np. przy aferze hazardowej."
AndrzejDuda,Sejm wyrzucił z planowanego porządku obrad projekty ustaw o związkach partnerskich.
AndrzejDuda,Takie sobie PO zrobiła fajne Całuśne Biuro Antykorupcyjne.
AndrzejDuda,"CBA ściga teraz korupcję w Gniewinie. Spółki SP, agencje i ministerstwa ich nie interesują. Tak na wszelki wypadek..."
AndrzejDuda,Trwa spotkanie Jarosława Kaczyńskiego z mieszkańcami Nowego Targu. Dla zainteresowanych frekwencją zamieszczam zdjęcie http://t.co/IFgPfOUh
AndrzejDuda,"RT @Paderek: Czytam na lokalnym portalu, że wczoraj na JarKacza przyszło 700 osób, a miejsc siedzących przygotowali 200 :D"
AndrzejDuda,"Jarosław Kaczyński w Nowym Targu: ""Donald Tusk zaciska sznur fiskalny na szyi samorządów zmuszając je do podnoszenia danin publicznych."""
AndrzejDuda,"Jarosław Kaczyński w Nowym Targu: ""Kto popiera ten rząd, musi zobie zdać sprawę, że popiera niszczenie Polski."""
AndrzejDuda,"Jarosław Kaczyński w Nowym Targu: ""W ineresie wszystkich uczciwych ludzi jest dzisiaj zmienić ten rząd, bo gorszy trudno sobie wyobrazić."""
AndrzejDuda,"Jarosław Kaczyński w Nowym Targu: ""Ten system trzyma się tylko dlatego, że ludzie są permanentnie oszukiwani."""
AndrzejDuda,"Trwa spotkanie Jarosława Kaczyńskiego z mieszkańcami Nowego Tagu. Sala widowiskowa wypełniona po brzegi, ludzie stoją. http://t.co/7YPIrU96"
AndrzejDuda,Posiedzenie Klubu Parlamentrnego PiS w Zakopanem. Protest przeciw prywatyzacji Polskich Kolei Linowych i uzdrowisk. http://t.co/fOAdh14Y
AndrzejDuda,"Jarosław Kaczyński spotkał się dziś z mieszkańcami Olkusza. Przyszły tłumy, kino w domu kultury pękało w szwach."
AndrzejDuda,"Reprezentacja strzelecka Mongolii trenuje we Wrocławiu. Za czasów Henryka Pobożnego też ""trenowali"" w tej okolicy. Tylko wtedy mieli łuki;-)"
AndrzejDuda,"Teraz zamknięcie jednego pasa ""autostrady"" nazywa się ""organizacją ruchu""."
AndrzejDuda,"""Jeszcze 23 dni i rządy Donalda Tuska będą dłuższe niż W Jaruzelskiego"" I jak widać - niestety - zostanie po nich taka sama bieda @Samueljrp"
AndrzejDuda,Reklamy z Sawickim w czasie Euro strasznie wnerwiały Donalda Tuska. W oczekiwaniu na II połowę musiał oglądać Sawickiego. Już nie będzie.
AndrzejDuda,"TVPinfo: ""PDT: Spółka Elewarr będzie najbardziej prześwietloną spółką w Polsce."" Spółek zarządzanych przez PO nie prześwietla się."
AndrzejDuda,67% Polaków negatywnie ocenia rząd PDT. http://t.co/Y68TLVZb
AndrzejDuda,"Rząd PDT wali VAT-em jak cepem. ""Obywatelu płacz i płać!"" VAT od dotacji unijnych. http://t.co/dnsx5oAS"
AndrzejDuda,"TVPinfo: ""97-letni domniemany nazistowski zbrodniarz został zatrzymany - trafił do aresztu."" A Jaruzel stary i chory... http://t.co/TwSXU5PC"
AndrzejDuda,"Onet: ""Sawicki to nie pierwsza ważna dymisja w rządzie Tuska."" Oczywiście, sprawa mało ważna. ""Afera Sawickiego - nic się nie stało!"""
AndrzejDuda,ZD w GPC: Gdyby to Orban ograniczył wolność zgromadzeń i dyskryminował krytyczne media stałby już na dywaniku w Brukseli. @ZdzKrasnodebski
AndrzejDuda,"Rodzina łabędzi w Masłomiący pod Krakowem. Ewenement, ta para ma 9 młodych! http://t.co/dFwHYjC3"
AndrzejDuda,Wałęsa u Jaruzelskiego to jak Gomułka u Bieruta.
AndrzejDuda,O rany! Moją Żonę i Córkę zamknęli w sklepie! Zakupane ;-)
AndrzejDuda,Wspomnienie o śp Jerzym Kuleju. Panie Jerzy - Dziękujemy! Pamiętamy! http://t.co/ybJ3OCwW
AndrzejDuda,"Lech Kaczyński patronował Muzeum Powstania Warszawskiego, Wajdowie Muzeum PRL. Jest przysłowie: ""Jaki pan taki kram"" @ZdzKrasnodebski"
AndrzejDuda,Wczorajsze informacje o gen. Janickim wzmacniają wymowę rysunku A. Krauzego:/ http://t.co/zarVmIcL
AndrzejDuda,"""Premier nigdy nie kłamie"": afera hazardowa - nic się nie stało, kłamstwa smoleńskie - nic się nie stało, afery Grasia - nic się nie stało:/"
AndrzejDuda,"Prof. Antoni Kamiński, założyciel TI o min. Grasiu: ""Są poważne wątpliwości dotyczące jego wiarygodności.""
http://t.co/XvsIwC0K"
AndrzejDuda,"Min. Arabski chyba uwierzył w ostateczny triumf zła nad dobrem, ale zapomina, że sprawiedliwość w końcu przychodzi. http://t.co/6rk0l1zY"
AndrzejDuda,"Jeśli Janicki ma studio nagrań, to rozumiem, że PDT i jego otoczenie nie mają ochoty na dyskotekę. @ISzafranska ;-)"
AndrzejDuda,Janicki ma chyba wiedzę groźną dla PDT i jego otoczenia. Jak inaczej wytłumaczyć jego trwanie na stołku i awanse(!!!)?
AndrzejDuda,"2/2 Ów adwokat wyjaśniał, że jego klient jest za mało inteligentny by rozumieć szkodliwość dopingu. http://t.co/qJ8pUZDE"
AndrzejDuda,"1/2 ""Nie znał obowiązków, nie otrzymywał informacji"". Obrona Janickiego przypomina argumentację adwokata, który bronił biegacza Bena Jonsona"
AndrzejDuda,"Turowski: ""Rosjanie wyraźnie rozgraniczali wizyty. Wizytę PDT traktowali jako oficjalną a wizytę Prezydenta jako prywatną"""
AndrzejDuda,"Zespół Smoleński składa zawiadomienia o popełnieniu przestępstwa przez: B. Klicha, J. Millera, D. Tuska, R. Sikorskiego i T. Arabskiego"
AndrzejDuda,"2/2 Jeśli tak było, to czy tym osobom udzielano pomocy? Według ""oficjalnej wersji"" wszyscy zginęli na miejscu."
AndrzejDuda,"1/2 Turowski oświadczył w prokuraturze, że od funkcjonariusza FSB na miejscu katastrofy uzyskał informacje, że 3 osoby dają oznaki życia."
AndrzejDuda,"TVN24: Pawlak na pytanie, czy Polsce grozi gospodarczy armagedon: ""Niewątpliwie są duże zagrożenia będące echem po Euro"""
AndrzejDuda,Akcja społeczna przywrócenia pamięci o Powstańcach Styczniowych (lista uczestników Powstania). http://t.co/CHq4xiwH
AndrzejDuda,"wpolityce.pl: Puste obietnice wyborcze PO, czyli gdzie jest obiecana S7 w Krakowie?http://t.co/giE3nWPq"
AndrzejDuda,"2/2 z pisma Min. Nowaka wynika, że kasy na S7 brak. Dwa lata pustych obietnic PO, a Kraków czeka :-( 
Zobacz grafikę: http://t.co/Plz6vrvY"
AndrzejDuda,1/2 Min. Nowak nie chce przyjechać do Krakowa w sprawie obiecanej przez PO budowy trasy S7. Przysłał tylko pismo... http://t.co/Btfl9PL0
AndrzejDuda,Wersji D. Tuska nie potwierdził nikt z jego kancelarii. http://t.co/o28nofqS
AndrzejDuda,Starszy ratownik WOPR - znaczy 67? ;-)
AndrzejDuda,"Nasi siatkarze są mistrzami bo najlepiej posyłają piłkę nad siatką. Podobnie nasi piłkarze, tylko w piłce nożnej nie ma za to pucharu. ;-)"
AndrzejDuda,"Jeśli Wołek mówi, że konflikt pomiędzy PBK a PDT jest ""sztucznie nadmuchany"" to znaczy, że jest naprawdę ostro."
AndrzejDuda,"Ciekawe kto ma mocniejsze uderzenie, Serena czy Nadal? W tenisie powinny być dodatkowe punkty za różnicę wagową;-). Dziś było to 20. :-/"
AndrzejDuda,Aga dziękujemy za walkę! Głowa do góry! Następnym razem będzie puchar!
AndrzejDuda,"Aga! Udowodnij, że triumf ducha nad materią jest możliwy!!!"
AndrzejDuda,"Minister Sawicki reklamuje ""Fasolę Piękny Jaś"". Czy to od napierania na szkło w czasie Euro? http://t.co/5hzHfpQR"
AndrzejDuda,"Lis chce ""zabić kreta"". W przyrodzie to się pewnie zdarza ale żeby w redakcji ""salonowego"" tygodnika? http://t.co/uuC7zgAw"
AndrzejDuda,"Jeśli u nas są ""katownie"" to co mają w Rosji? Gaz - prom Charona?"
AndrzejDuda,"Polecam art. w dzisiejszej Rz na temat projektów ustaw o związkach partnerskich. Pokazuje ogólny mechanizm działania PO, czyli pozoranctwo."
AndrzejDuda,"Spotkanie w Zagorzycach, otwarcie wyremontowanej sali w remizie Ochotniczej Straży Pożarnej. http://t.co/3ygld20i"
AndrzejDuda,"W lidze polityków Euro na Onet.pl wygrał R. Biedroń ale w pierwszej piątce jest 4 polityków Prawa i Sprawiedliwości! Ja, niestety jestem 5:/"
AndrzejDuda,Prokuratura Okr.: litania przykładów niedopełnienia obowiązków ws Smoleńska ale nikt nie jest winny. Państwo prawa? http://t.co/f6etCNCG
AndrzejDuda,"Lepiej żeby PO nie budowała dalej dróg, bo przy kosztach 2x takich jak w Niemczech za km zostanie w Polsce kilku bogatych i nędzarze."
AndrzejDuda,Czekałem spokojnie na obiecane przez Tuska w 2007 roku 4000 km autostrad i dróg ekspresowych na Euro. Ile zbudował w ciągu 5 lat?
AndrzejDuda,Wazon elektryczny ;-) http://t.co/DrtrpoBT
AndrzejDuda,"PDT: ""Każdy kto wydaje środki publiczne jest kontrolowany"". Ciekawe, bo w Sejmie PO zablokowała wniosek o poddanie KRRiT kontroli NIK."
AndrzejDuda,"P. Gursztyn ""Rz"": ""Pierwszego lipca zacznie się taka walka o dobro pacjenta, że nie wiadomo czy pacjent to przeżyje."""
AndrzejDuda,"Palikot chyba nie zrozumie, że jego chamska walka z Kościołem zrobiła się groźna dla PDT i PO. Dlatego właśnie jest ""zmiatany"" medialnie."
AndrzejDuda,"""Figur nie idź tą drogą!"" Obnażasz chłopie propagandowy modus operandi ""salonu"" i nigdzie nie dostaniesz roboty!"
AndrzejDuda,"Bella Italia. Nie pograli sobie Niemcy. Wygrali lepsi. Gratulacje dla Włochów. Piłka nożna to piękny sport. Jeden ma kasę, a drugi klasę :-)"
AndrzejDuda,"W Rosji ""winnych niet"", w Polsce winny tylko gen. Bielawny? Nie dajmy się robić w ...! Podpisz apel! http://t.co/oYCwmOam"
AndrzejDuda,"Uff, gdyby media nie popierały PO zabraliby nam pewnie telewizory i radia.  #wolność_zgromadzeń"
AndrzejDuda,"Z cyklu: ""Obiektywne trudności premiera Tuska"" http://t.co/1VFrELOa"
AndrzejDuda,300 nowych fotoradarów na wakacje od PO i krótka pamięć PDT @AGozdyra ;-))) http://t.co/9Rgk0TpB
AndrzejDuda,300 nowych fotoradarów zamiast obiecanych autostrad i dróg ekspresowych. Nieudacznicy z PO będą teraz łatać budżet mandatami.
AndrzejDuda,"RMF: ""300 nowych fotoradarów na polskich drogach"". Prezent na wakacje od PO."
AndrzejDuda,Komisja Ustawodawcza zdecydowaną większością głosów (15:3) odrzuciła projekt ustawy o związkach partnerskich Palikota.
AndrzejDuda,"Rezygnacja Grada z mandatu poselkiego to dowód, że polityczna łajba PO nabiera wody. Kto cwany robi skok na kasę, póki jeszcze czas."
AndrzejDuda,PBK pod nadzorem i przy wsparciu PDT likwiduje wolność zgromadzeń. W praktyce dozwolone będą tylko te POprawne. Na inne jest bat w ustawie.
AndrzejDuda,"A. Holland: ""Może rządzi się już tak trudno, że Platforma chce oddać władzę. Przyszła pora na Kaczora."""
AndrzejDuda,"A. Holland: ""Platforma zraża do siebie kolejne środowiska, które stanowiły podstawę jej elektoratu."""
AndrzejDuda,"A. Holland: ""Obywatelska to Platforma już dawno nie jest. Jeśli w ogóle kiedykolwiek była."" @Junona_  http://t.co/uS5EfDRk"
AndrzejDuda,"Interia: sondaż: PiS 3% w górę, reszta bez zmian. http://t.co/Nmo5en2c"
AndrzejDuda,"Sejm: ""Pamiętajmy, że to PDT wzywał by nie płacić  abonamentu RTV i doprowadził do tego, że media publiczne umierają."""
AndrzejDuda,Sejm: trwa debata nad sprawozdaniem KRRiT. Z trybuny posłanka Katarasińska (PO) wyśpiewywała peany jak I sekretarka KC PZPR. Niezłe szopki.
AndrzejDuda,"2/2 Karpie się cieszą, że minęły święta ale mylą Wielkanoc z Bożym Narodzeniem."
AndrzejDuda,"1/2 Rzucenie na ""żer"" gen. Bielawnego ma uratować głowy Janickiego, Millera i innych. Tak im się w każdym razie chyba wydaje."
AndrzejDuda,Sejm: Debata nad GMO. Rząd PDT chce przesunąć termin zakazu dla GMO z 1 stycznia 2013 na 1 stycznia 2017. Z woli PO 4 lata dłużej GMO w PL:(
AndrzejDuda,"URze: ""Teflon pokrywający wizerunek Donalda Tuska ma już bardzo wiele rys."""
AndrzejDuda,"Prof. Nowaczyk: ""MAK i KM dokonały przesunięcia zdarzeń, tak by wyszło, że samolot zderzył się z brzozą. To zwykła manipulacja danymi""."
AndrzejDuda,Prof. Nowaczyk pokazuje różnicę w wysokości lotu samolotu przyjętą przez MAK i Komisję Millera (uderzenie w  http://t.co/qZhd6ABB
AndrzejDuda,Zespół Parlamentarny ds. wyjaśnienia przyczyn tragedii smoleńskiej. Prof. Nowaczyk prezentyje eksperyzę via  http://t.co/ePlBLaK5
AndrzejDuda,Licznik długu na Marszałkowskiej się zepsuł? Może wartość długu przekroczyła możliwości wyświetlacza?
AndrzejDuda,"Sejm: O ""knotach"" prawnych w prezydenckim projekcie ustawy o zgromadzeniach. http://t.co/uZ1Lpc3s"
AndrzejDuda,"TVN24: ""Pierwsza bitwa o finał Euro"". Wcześniej było ""starcie"" i ""konfrontacja"". A dlaczego nie ""mecz"" po prostu? http://t.co/hrFTkgNT"
AndrzejDuda,"""Niestety, w tym miejscu jezdnie opadły - przyznaje Piotr Michalski, rzecznik gdańskiego oddziału Generalnej Dyrekcji"". Niestety, ręce też."
AndrzejDuda,Nowa obwodnica Gdańska jak śmietana w sklepie. Dwa tygodnie trwałości. http://t.co/aWkQEnIl
AndrzejDuda,Tylko PO i PSL popierają prezydencki projekt ustawy ograniczającej konstytucyjną wolność zgromadzeń publicznych. Rząd PDT boi się obywateli.
AndrzejDuda,"W 2006 roku DT wzywał do ""obywatelskiego nieposłuszeństwa"". Teraz razem z PBK chce ograniczyć wolność zgromadzeń w obawie przed obywatelami."
AndrzejDuda,O 13.10 rozpocznie się w Sejmie 2 czytanie prezydenckiego projektu zmian prawa o zgromadzeniach. BK chce ograniczenia wolności zgromadzeń.
AndrzejDuda,"Mecz: ""Diamanti szukał tej swojej lewej nogi"" ???!!! ;-)"
AndrzejDuda,"Analiza stylu Figurskigo przez @mmagierowski w Rz: ""Styl tak samo unikalny jak pastewny burak na polu pełnym stokrotek"". Może ""Stokrotek""?;)"
AndrzejDuda,"Interia: ""Polska bieda piszczy co raz głośniej"". Kolejny dowód ""sukcesu"" 5 lat rządów PO. http://t.co/1sE6AeOH"
AndrzejDuda,"Interia:""Pod wzlędem korupcji Polska osiągnęła poziom Republiki Zielonego Przylądka"" http://t.co/6rfaDWSP"
AndrzejDuda,"PolsatNews: ""Sekcja zwłok najprawdopodobniej w poniedziałek."" ppłk. Przepiórka: ""Nie wierzę w samobójstwo Generała."" Poniedziałek? Dlaczego?"
AndrzejDuda,"TVN24 w tym stylu: ""Wprawdzie żaden z naszych pływaków nie zdobył medalu olimpijskiego ale też żaden z nich nie utonął."""
AndrzejDuda,PO żądało uchylenia zakazów stadionowych dla chuliganów. Na polecenie ITI - właściciela stadionu Legii? http://t.co/UesV9Hz2
AndrzejDuda,Ostatnie miejsce w najsłabszej grupie. Smutna rzeczywistość. :-(((
AndrzejDuda,"Rozgromieni przez Rosjan Czesi na końcu wyeliminowali ich z pomocą Polaków. To jest piłka, piękny sport. :-)"
AndrzejDuda,"Polakom gratulujemy Żywca, Czechom gratulujemy drużyny. Wygrali lepsi. Tyle."
AndrzejDuda,No to dzięki... :-(((((((((
AndrzejDuda,"32 tyś naszych, a słychać tylko czeski doping :-("
AndrzejDuda,"Może wreszcie ktoś wytłumaczy Szpakowskiemu, że ... wkurza ludzi po prostu! :-("
AndrzejDuda,"Co się dzieje, że nie umieją się ""zebrać""???"
AndrzejDuda,"Hej, tam na stadionie! Dooooping ludzie, dooooping!!!"
AndrzejDuda,"Druga połowa - nasi zero gry, zmora niecelnych podań i stało się... :-((("
AndrzejDuda,"Nie przedłużył, nie chce mu się biegać w mokrych ciuchach ;-)"
AndrzejDuda,Alleleje!
AndrzejDuda,Kibice z Irlandii - weseli i dumni ludzie bez kompleksów. Potrafili pokazać klasę nawet w obliczu porażki swojej drużyny. Są razem.
AndrzejDuda,Media w Polsce kajają się wobec Rosji za winy polskich chuliganów a UEFA nakłada kary za burdy na Rosję. Znamienne. http://t.co/o0wITNqV
AndrzejDuda,"Panu Lisowi chyba coś się ""wyrwało"", upss... Czy będzie gniew ""salonu""? http://t.co/ciOerYzx"
AndrzejDuda,"W TV o katastrofie Concorde'a pod Paryżem: ""Przez rok miejsce upadku samolotu było niedostępne z uwagi na toczące się śledztwo""."
AndrzejDuda,Ryba w akwarium i odbicie autora zdjęcia. Śmiesznie wyszło :-) http://t.co/hIyEgA8b
AndrzejDuda,"Onet: szef del. rosyjskiej policji na Euro: ""Wyprawa na mecz piłkarski w Polsce może być bezpieczniejsza niż niektóre spotkania w Rosji"""
AndrzejDuda,"Cholera, typowałem 1:1 na onet a tu taaaaki mecz!!!"
AndrzejDuda,Ceremonia ogłoszenia o przyznaniu Polsce i Ukrainie Euro 2012 http://t.co/paGZLZeC
AndrzejDuda,"Marszałek Kopacz: ""Przystępujemy do głosowania nad poprawką Senatu: zmiana brzmienia wprowadzenia do wyliczenia"""
AndrzejDuda,1/2 Sejm: głosowanie nad projektem ustawy PiS o podatku dochodowym. Ustawa ma uprościć system podatkowy.
