author,content
jordanbpeterson,You bloody pathetic fool @JustinTrudeau
jordanbpeterson,Two thirds of Canadians now hold unacceptable opinions @JustinTrudeau
jordanbpeterson,I've been asked to say a few words to the truckers in Ottawa. I've given that some careful consideration. - https://t.co/vnPn2VHNV2 https://t.co/lgXSHTFVo7
jordanbpeterson,From the wags at MIT https://t.co/3rK1lzJA3U
jordanbpeterson,I can't imagine that @CBC had anything to do with that.
jordanbpeterson,Here's a great surprise. The leader of the socialist party calling for the use of emergency force against working class protestors @theJagmeetSingh if anything you're a bigger fool than our PM @JustinTrudeau
jordanbpeterson,From the NY Times on this unprecedented potential move by @JustinTrudeau https://t.co/qvU1MTLxuM https://t.co/6TYVwGGI5a
jordanbpeterson,Our PM has decided to make a bad situation worse @JustinTrudeau
jordanbpeterson,Your provincial Liberal leader makes his disappointment known: https://t.co/EuwwjqSSBB https://t.co/CW2q1mMnty
jordanbpeterson,The foolishness of our PM appears to have no limits. Don't invoke emergency powers ⁦@JustinTrudeau⁩ don't do it.  https://t.co/EuwwjqSSBB
jordanbpeterson,https://t.co/AkKmY1pdSt
jordanbpeterson,"Do not agree to things you do not agree with. 

From my latest podcast episode with @MikhailaAleksis and Tammy. https://t.co/zjwgvPTY57"
jordanbpeterson,Better late than never: Inside the Woke Indoctrination Machine by @AndrewGutmann and @pauldrossi https://t.co/F13rPzTqDd via @WSJOpinion
jordanbpeterson,"The Wall Street Journal supports the ""small Canadian minority"" with ""unacceptable views"" ⁦@JustinTrudeau⁩ ⁦@jkenney⁩ ⁦@PremierScottMoe⁩ ⁦@fordnation⁩  https://t.co/MSQktr7guK"
jordanbpeterson,Could this possibly be any more asinine? Disappear  @CBCNews you are far worse than a mere anachronism.
jordanbpeterson,"Our PM wouldn't dare declare a national emergency, would he? @JustinTrudeau that would perhaps be the stupidest move anyone in this situation could make. It's a declaration that you have utterly lost control. Furthermore, there's no compelling legal justification for it."
jordanbpeterson,"""covered further actions"""
jordanbpeterson,"""convened another meeting"""
jordanbpeterson,Keep it up @jkenney
jordanbpeterson,Those Danes: so careless and right wing ⁦@JustinTrudeau⁩  https://t.co/aKdqcIyBHA
jordanbpeterson,We'll be paying the bills for a two year lockdown for twenty years @JustinTrudeau
jordanbpeterson,Not nobody yet. Elderly people with the TV on for company and people passing by monitors in airports. Truly.
jordanbpeterson,In my experience the Eastern Canadian glitterati are singularly humourless. That accounts for some of their discomfort with working class types who generally live on a steady diet of rough humour.
jordanbpeterson,Great. A plan. Way to be @fordnation
jordanbpeterson,A journalist friend of mine recommended this piece on the truckers' protest.  https://t.co/hkmU81t0KP
jordanbpeterson,Fishing for that $60 million subsidy much?  You appalling and corrupt ideologues @TorontoStar
jordanbpeterson,The fools ⁦@CNN⁩ are truly not going to stop until they're completely extinct.  https://t.co/0gsEQpaMGX
jordanbpeterson,Why is former premier Brian Peckford speaking out? https://t.co/ao0chvBYtv
jordanbpeterson,Section 1 is being used illegally by the Canadian federal government @JustinTrudeau to justify the suspension of Charter rights. https://t.co/iOXKwbdGFq
jordanbpeterson,"Last living Canadian Charter premier expresses his views on the legality of our current ""emergencies."" https://t.co/2n8UA0RJS6"
jordanbpeterson,True self-interest is an iterated voluntary game. As is genuine identity.  https://t.co/27oR3rlADZ
jordanbpeterson,"Tell the truth.

Subscribe to my newsletter via the link to be notified of my latest podcast release, new videos, and exclusive updates: https://t.co/ZYlO5Szt4H https://t.co/BxSMHAPnHK"
jordanbpeterson,Thanks @TheColtonHaas @ChrisWillx
jordanbpeterson,Our rights are to be restored NOW puppet @JustinTrudeau
jordanbpeterson,Surprise surprise Musk is now a target @elonmusk
jordanbpeterson,The Andy Lee discussed in this article has been banned from Twitter ⁦@Twitter⁩ #BanDrJordanBPeterson  https://t.co/NNARwnkv7d
jordanbpeterson,More bans are always the answer for the good-thinkers.
jordanbpeterson,"Restore our rights and to hell with your damnable ""safety."""
jordanbpeterson,Are mass murderers folks. Let's not forget about the CCP and North Korea.
jordanbpeterson,Hopefully one of many @BretWeinstein
jordanbpeterson,End the mandates now puppet @JustinTrudeau
jordanbpeterson,"They divided the country, delayed childhood development and trained ordinary people to both enforce and follow petty, restrictive laws."
jordanbpeterson,Kenney is showing some teeth @jkenney
jordanbpeterson,"This happens all the time. Communism killed, enslaved and impoverished tens of millions but hey, fly the flags, because you care for the poor @jkenney"
jordanbpeterson,You've heard. But you haven't listened @JustinTrudeau
jordanbpeterson,All journalists should shudder at this. What did @Hannah_Bananaz do wrong? And I've been retweeting her. Cancel me @Twitter #CancelDrJordanBPeterson
jordanbpeterson,Some people are incapable of learning: Bonnie Henry expands vaccine mandate to private practices https://t.co/EYk4oh9SZe via @truenorthcentre
jordanbpeterson,Today in Windsor. This must be terribly demoralizing for the police. https://t.co/3rt5hOHBm2
jordanbpeterson,Progress @fordnation don't delay.
jordanbpeterson,"Not good. Not good at all. I'm warning everyone reading this. This will make Diversity, Inclusivity and Equity look like child's play."
jordanbpeterson,Yes. Now. Much more threatening than DIE.
jordanbpeterson,Good God.
jordanbpeterson,Just saw this. Already did what I could on Twitter @YukonStrong @joerogan Andy Lee @Hannah_Bananaz has been reporting honestly on the trucker protest. I committed the thoughtcrime of retweeting her. Cancel me @Twitter I'm precisely as guilty as Andy Lee you corporate lackeys.
jordanbpeterson,"You censorious bastards. Suspend me me, you treacherous, back-biting,  ideologically-possessed, good-thinking short-sighted, sanctimonious weasels! @Twitter, aren't you a communication platform? What are you doing! Bring back @Hannah_Bananaz! I want to hear what she thinks!"
jordanbpeterson,Has @Hannah_Bananaz been cancelled by Twitter @Twitter ?
jordanbpeterson,At least a quarter of New Yorkers have been been scared so badly by those who have used lies to make them afraid that they are wearing masks outside.
jordanbpeterson,"How dare the state force people to act as enforcers for these inexcusable, petty, mean-spirited and fear-inducing laws."
jordanbpeterson,We had our masks on entering the theatre and sitting down. A member of our group brought drinks. We were drinking and constantly surveilled and harassed. A manager literally stood in the aisle and watched us drink @lyricbroadway
jordanbpeterson,At the Lyric Theatre Broadway tonight. My whole party was repeatedly harassed by management for not putting up our masks fast enough between sips of our drinks (!). There is no rule so stupid that the state cannot train someone to enforce @lyricbroadway
jordanbpeterson,Keep it up @jkenney
jordanbpeterson,"In this exclusive interview, @Ravarora1 and I discuss problems with ideology, atheism, the church, systemic racism, victimhood, the death of religion, psychedelics, meaning, religious practice, and personal responsibility. https://t.co/SMs9WLxvkk"
jordanbpeterson,Go @joerogan
jordanbpeterson,Absolutely. What is the end goal? What is the plan? The next opinion poll...
jordanbpeterson,Snipers. Has it really come to that?
jordanbpeterson,"""Amnesty international """
jordanbpeterson,"""Mischief"""
jordanbpeterson,Even the liberals are starting to see through the puppet @JustinTrudeau @billmaher
jordanbpeterson,Thought crime.
jordanbpeterson,Not good at all.
jordanbpeterson,"""For public safety reasons"" when did lies become so acceptable?"
jordanbpeterson,If this doesn't make you distrustful of banks you're not paying attention. Bitcoin fixes this.
jordanbpeterson,Try following the law. The Charter law @OmarAlghabra
jordanbpeterson,Enough lockdowns.
jordanbpeterson,Enough said.
jordanbpeterson,Progress @jkenney @PremierScottMoe @HStefansonMB @fordnation
jordanbpeterson,Real hospitality at lunch at Rocco's Steak House in Manhattan https://t.co/Yz6JKNGfqe https://t.co/Hs7iuK17iO
jordanbpeterson,Live Updates: Canada Trucker Protests News - The New York Times https://t.co/7DGqNngwqb
jordanbpeterson,Canada continues to shake. https://t.co/8t5q3E5177
jordanbpeterson,What would it possibly take to convince the other 50%
jordanbpeterson,At the Royal 35 Manhattan great steaks https://t.co/3Qmj4FUCEM
jordanbpeterson,Hmmmmmm ....
jordanbpeterson,Now. These are restrictions on fundamental rights and must be legally justified by an exceptional emergency.
jordanbpeterson,Not good enough and how about tomorrow but some signs of progress.  https://t.co/Uzpxf7gglV
jordanbpeterson,Please watch this. Canadians at their finest. These are the people demonized by the Trudeau Liberals and much of the legacy media in collusion with them @JustinTrudeau
jordanbpeterson,Very funny.
jordanbpeterson,They just won't quit.
jordanbpeterson,Those of you who think DIE was deadly ain't seen nothin' yet.
jordanbpeterson,Lift them as soon as possible. Lead the way @jkenney @PremierScottMoe
jordanbpeterson,"Make no mistake: Your gov't continues to violate your citizens' charter rights with no remaining emergency justification and you can't stop a decentralized movement with bluster, threats or force @JustinTrudeau"
jordanbpeterson,Episode 31: DEI Statements: Compassion Filter or Ideological Test? https://t.co/I8xKhcY3Cz
jordanbpeterson,How about this global apocalypse soothsayer is not our next PM? https://t.co/TtNIzGG5GD
jordanbpeterson,"Agreeableness does not predict performance. Conscientiousness predicts performance (competence), in tandem with general cognitive ability.  https://t.co/SPxWxLcDZr"
jordanbpeterson,We'll see what the consequences are @JustinTrudeau
jordanbpeterson,The left has the universities.
jordanbpeterson,"You, sir, are breaking the law. Violating the Charter continually in the absence of a true and crucial emergency @JustinTrudeau"
jordanbpeterson,You can't make this up.
jordanbpeterson,Is our PM going to shut this down too? @JustinTrudeau
jordanbpeterson,How about next week but progress
jordanbpeterson,Go kids go.
jordanbpeterson,Why are the legacy media collapsing?
jordanbpeterson,Great thread.
jordanbpeterson,Collusion between media and government driving this. Constant lies for our own good driving this. Elitist journalists driving this. Legacy media death throes driving this.
jordanbpeterson,But save the planet.
jordanbpeterson,Free play. Leave those kids alone.
jordanbpeterson,"""Not something that we're seriously contemplating"" a phrase that applies to literally everything he thinks and says"
jordanbpeterson,Oh goody @JustinTrudeau
jordanbpeterson,When CBC says this you know the tide is turning @CBC
